Cliente_ID,Fecha_Visita,Tipo_Servicio,Tiempo_Espera,Duración_Atención,Costo_Servicio,Personal_Atención,Calidad_Atención,Instalaciones,Comunicación,Facilidad_Pago,Experiencia_Cliente,Recomendaciones,Satisfaccion_cliente,Niveles
1517,19/02/2023,Desparasitación,16,91,3740,MVZ. Eddie Hernández Vidal,1,2,1,3,Buena,No,5,Extremadamente satisfecho
1518,02/04/2023,Desparasitación,35,65,1597,MVZ. Eddie Hernández Vidal,1,5,3,1,Pésima,Sí,2,Algo satisfecho
1519,14/04/2023,Ultrasonido,22,82,3305,MVZ. Eddie Hernández Vidal,2,3,3,4,Buena,Sí,4,Muy Satisfecho
1520,15/03/2023,Consulta general,21,17,5676,MVZ. Eddie Hernández Vidal,4,2,2,5,Mala,No,3,Satisfecho
1521,16/10/2023,Ultrasonido,6,47,2442,MVZ. Eddie Hernández Vidal,3,5,4,1,Buena,Sí,5,Extremadamente satisfecho
1522,27/08/2023,Estética,16,66,3916,MVZ. Eddie Hernández Vidal,3,2,2,3,Regular,Sí,1,Insatisfecho
1523,09/02/2023,Ultrasonido,27,75,2339,MVZ. Eddie Hernández Vidal,3,3,3,1,Pésima,No,3,Satisfecho
1524,31/12/2023,Servicio a domicilio,14,102,1460,MVZ. Eddie Hernández Vidal,3,5,1,5,Pésima,Sí,5,Extremadamente satisfecho
1525,09/01/2023,Hospitalización,32,31,1559,MVZ. Eddie Hernández Vidal,1,3,2,5,Regular,No,2,Algo satisfecho
1526,01/06/2023,Urgencias,6,123,1776,MVZ. Eddie Hernández Vidal,4,2,4,1,Buena,No,4,Muy Satisfecho
1527,22/02/2023,Urgencias,38,85,1780,MVZ. Eddie Hernández Vidal,4,5,1,4,Buena,Sí,4,Muy Satisfecho
1528,26/08/2023,Vacunación,40,51,3204,MVZ. Eddie Hernández Vidal,4,2,5,4,Pésima,Sí,1,Insatisfecho
1529,17/12/2023,Desparasitación,23,27,5949,MVZ. Eddie Hernández Vidal,5,5,4,1,Regular,No,3,Satisfecho
1530,14/12/2023,Desparasitación,33,100,2778,MVZ. Eddie Hernández Vidal,4,1,4,1,Regular,Sí,4,Muy Satisfecho
1531,18/07/2023,Cirugías,39,22,2776,MVZ. Eddie Hernández Vidal,4,4,5,4,Regular,Sí,1,Insatisfecho
1532,27/07/2023,Desparasitación,20,148,300,MVZ. Eddie Hernández Vidal,2,5,4,1,Pésima,Sí,3,Satisfecho
1533,20/11/2023,Estética,19,20,3008,MVZ. Eddie Hernández Vidal,2,4,1,4,Regular,No,5,Extremadamente satisfecho
1534,07/11/2023,Consulta general,32,97,5550,MVZ. Eddie Hernández Vidal,5,2,3,2,Buena,No,3,Satisfecho
1535,26/12/2023,Urgencias,29,140,372,MVZ. Eddie Hernández Vidal,1,3,4,2,Mala,Sí,5,Extremadamente satisfecho
1536,19/09/2023,Desparasitación,32,66,5210,MVZ. Eddie Hernández Vidal,2,5,5,4,Pésima,Sí,5,Extremadamente satisfecho
1537,29/11/2023,Hospitalización,18,117,5039,MVZ. Eddie Hernández Vidal,5,2,1,2,Regular,Sí,4,Muy Satisfecho
1538,23/11/2023,Consulta general,27,20,2310,MVZ. Eddie Hernández Vidal,4,3,3,2,Pésima,No,5,Extremadamente satisfecho
1539,06/02/2023,Desparasitación,23,41,1568,MVZ. Eddie Hernández Vidal,2,5,3,4,Mala,No,4,Muy Satisfecho
1540,31/05/2023,Servicio a domicilio,36,26,3313,MVZ. Eddie Hernández Vidal,3,3,4,4,Pésima,No,3,Satisfecho
1541,11/03/2023,Servicio a domicilio,27,61,4934,MVZ. Eddie Hernández Vidal,1,4,3,3,Pésima,Sí,5,Extremadamente satisfecho
1542,13/11/2023,Estética,32,150,4115,MVZ. Eddie Hernández Vidal,5,4,5,5,Pésima,No,2,Algo satisfecho
1543,27/06/2023,Consulta general,26,140,2726,MVZ. Eddie Hernández Vidal,5,1,2,5,Buena,Sí,3,Satisfecho
1544,03/04/2023,Desparasitación,29,130,1273,MVZ. Eddie Hernández Vidal,1,1,5,4,Regular,Sí,1,Insatisfecho
1545,26/11/2023,Consulta general,9,55,1310,MVZ. Eddie Hernández Vidal,4,5,1,1,Mala,Sí,1,Insatisfecho
1546,04/12/2023,Estética,30,74,2243,MVZ. Eddie Hernández Vidal,2,2,2,5,Regular,No,3,Satisfecho
1547,11/07/2023,Consulta general,38,68,5587,MVZ. Eddie Hernández Vidal,3,5,2,1,Buena,Sí,3,Satisfecho
1548,07/04/2023,Estética,40,147,4403,MVZ. Eddie Hernández Vidal,5,5,3,3,Mala,Sí,3,Satisfecho
1549,27/02/2023,Estética,20,61,2879,MVZ. Eddie Hernández Vidal,5,2,1,5,Buena,No,1,Insatisfecho
1550,16/07/2023,Servicio a domicilio,30,137,794,MVZ. Eddie Hernández Vidal,4,2,1,4,Buena,Sí,1,Insatisfecho
1551,15/12/2023,Servicio a domicilio,14,130,4603,MVZ. Eddie Hernández Vidal,2,1,2,5,Mala,No,1,Insatisfecho
1552,11/07/2023,Desparasitación,28,140,4093,MVZ. Eddie Hernández Vidal,5,2,2,4,Pésima,No,3,Satisfecho
1553,27/04/2023,Consulta general,26,79,2274,MVZ. Eddie Hernández Vidal,2,4,3,4,Mala,Sí,5,Extremadamente satisfecho
1554,13/09/2023,Cirugías,10,84,1527,MVZ. Eddie Hernández Vidal,5,3,1,3,Buena,No,2,Algo satisfecho
1555,16/03/2023,Urgencias,21,56,1946,MVZ. Eddie Hernández Vidal,1,1,4,2,Buena,Sí,4,Muy Satisfecho
1556,18/08/2023,Consulta general,24,86,5817,MVZ. Eddie Hernández Vidal,1,4,4,3,Buena,Sí,3,Satisfecho
1557,21/12/2023,Hospitalización,29,111,4773,MVZ. Eddie Hernández Vidal,3,1,5,1,Pésima,No,5,Extremadamente satisfecho
1558,14/10/2023,Servicio a domicilio,30,144,4020,MVZ. Eddie Hernández Vidal,5,2,1,4,Buena,Sí,2,Algo satisfecho
1559,18/09/2023,Urgencias,11,30,572,MVZ. Eddie Hernández Vidal,2,5,4,3,Regular,No,4,Muy Satisfecho
1560,01/08/2023,Urgencias,18,90,2601,MVZ. Eddie Hernández Vidal,3,5,2,1,Mala,Sí,1,Insatisfecho
1561,13/02/2023,Consulta general,30,55,3008,MVZ. Eddie Hernández Vidal,2,5,5,3,Pésima,No,3,Satisfecho
1562,12/12/2023,Hospitalización,17,147,1487,MVZ. Eddie Hernández Vidal,5,4,4,4,Buena,No,3,Satisfecho
1563,23/07/2023,Estética,20,104,2928,MVZ. Eddie Hernández Vidal,4,1,3,4,Regular,Sí,1,Insatisfecho
1564,15/03/2023,Consulta general,35,60,3483,MVZ. Eddie Hernández Vidal,2,2,5,1,Pésima,No,4,Muy Satisfecho
1565,25/12/2023,Consulta general,40,71,4169,MVZ. Eddie Hernández Vidal,4,5,3,1,Buena,Sí,2,Algo satisfecho
1566,24/02/2023,Estética,16,137,5167,MVZ. Eddie Hernández Vidal,1,1,2,5,Regular,Sí,2,Algo satisfecho
1567,25/10/2023,Desparasitación,32,126,2215,MVZ. Eddie Hernández Vidal,2,3,1,3,Buena,No,5,Extremadamente satisfecho
1568,01/11/2023,Vacunación,16,78,1426,MVZ. Eddie Hernández Vidal,4,1,2,5,Regular,No,5,Extremadamente satisfecho
1569,24/05/2023,Vacunación,13,49,4932,MVZ. Eddie Hernández Vidal,1,3,2,4,Pésima,Sí,4,Muy Satisfecho
1570,01/09/2023,Desparasitación,10,133,2036,MVZ. Eddie Hernández Vidal,4,1,1,1,Regular,Sí,5,Extremadamente satisfecho
1571,14/03/2023,Consulta general,25,91,1793,MVZ. Eddie Hernández Vidal,3,4,5,5,Pésima,No,5,Extremadamente satisfecho
1572,09/09/2023,Estética,10,54,3553,MVZ. Eddie Hernández Vidal,1,4,1,4,Regular,No,5,Extremadamente satisfecho
1573,19/03/2023,Vacunación,27,74,3616,MVZ. Eddie Hernández Vidal,4,3,2,3,Mala,Sí,5,Extremadamente satisfecho
1574,08/05/2023,Hospitalización,32,23,4530,MVZ. Eddie Hernández Vidal,3,2,2,4,Buena,Sí,3,Satisfecho
1575,06/02/2023,Consulta general,22,25,4188,MVZ. Eddie Hernández Vidal,5,4,3,5,Regular,No,3,Satisfecho
1576,20/02/2023,Consulta general,15,86,1864,MVZ. Eddie Hernández Vidal,5,4,5,2,Buena,Sí,5,Extremadamente satisfecho
1577,19/07/2023,Hospitalización,7,102,4509,MVZ. Eddie Hernández Vidal,1,5,4,1,Buena,Sí,4,Muy Satisfecho
1578,04/10/2023,Vacunación,9,86,2811,MVZ. Eddie Hernández Vidal,4,2,1,2,Pésima,Sí,3,Satisfecho
1579,07/07/2023,Urgencias,36,81,455,MVZ. Eddie Hernández Vidal,1,3,1,5,Buena,No,1,Insatisfecho
1580,01/07/2023,Ultrasonido,37,130,2599,MVZ. Eddie Hernández Vidal,2,5,4,5,Pésima,No,1,Insatisfecho
1581,02/06/2023,Hospitalización,28,22,3024,MVZ. Eddie Hernández Vidal,4,1,1,4,Mala,No,5,Extremadamente satisfecho
1582,21/10/2023,Hospitalización,27,115,3184,MVZ. Eddie Hernández Vidal,4,2,3,5,Buena,Sí,2,Algo satisfecho
1583,04/02/2023,Cirugías,27,127,2138,MVZ. Eddie Hernández Vidal,3,1,2,1,Regular,Sí,2,Algo satisfecho
1584,31/10/2023,Servicio a domicilio,13,24,3607,MVZ. Eddie Hernández Vidal,1,1,3,1,Mala,Sí,5,Extremadamente satisfecho
1585,04/10/2023,Hospitalización,29,100,3973,MVZ. Eddie Hernández Vidal,4,2,3,3,Regular,Sí,5,Extremadamente satisfecho
1586,07/09/2023,Ultrasonido,36,92,1744,MVZ. Eddie Hernández Vidal,4,2,2,5,Mala,Sí,5,Extremadamente satisfecho
1587,24/04/2023,Urgencias,25,102,3813,MVZ. Eddie Hernández Vidal,4,5,2,2,Pésima,Sí,2,Algo satisfecho
1588,03/01/2023,Desparasitación,13,102,187,MVZ. Eddie Hernández Vidal,4,2,4,2,Mala,No,2,Algo satisfecho
1589,11/06/2023,Desparasitación,31,82,2132,MVZ. Eddie Hernández Vidal,2,4,4,2,Buena,Sí,1,Insatisfecho
1590,29/06/2023,Desparasitación,6,20,3983,MVZ. Eddie Hernández Vidal,1,3,5,1,Buena,No,1,Insatisfecho
1591,12/09/2023,Vacunación,12,92,1352,MVZ. Eddie Hernández Vidal,4,1,4,3,Buena,Sí,1,Insatisfecho
1592,09/03/2023,Estética,35,56,5963,MVZ. Eddie Hernández Vidal,4,5,3,5,Pésima,Sí,2,Algo satisfecho
1593,23/07/2023,Cirugías,34,115,3397,MVZ. Eddie Hernández Vidal,5,4,3,1,Buena,Sí,2,Algo satisfecho
1594,14/01/2023,Desparasitación,8,15,3409,MVZ. Eddie Hernández Vidal,1,3,3,1,Buena,No,5,Extremadamente satisfecho
1595,07/05/2023,Urgencias,16,130,5635,MVZ. Eddie Hernández Vidal,1,4,5,3,Regular,No,3,Satisfecho
1596,29/12/2023,Hospitalización,19,33,1346,MVZ. Eddie Hernández Vidal,5,3,2,1,Mala,Sí,2,Algo satisfecho
1597,27/04/2023,Urgencias,7,81,5961,MVZ. Eddie Hernández Vidal,4,5,2,2,Pésima,No,2,Algo satisfecho
1598,05/03/2023,Consulta general,14,143,4057,MVZ. Eddie Hernández Vidal,1,5,3,1,Pésima,Sí,3,Satisfecho
1599,18/06/2023,Urgencias,36,148,345,MVZ. Eddie Hernández Vidal,3,5,3,1,Buena,No,4,Muy Satisfecho
1600,04/08/2023,Cirugías,21,61,2350,MVZ. Eddie Hernández Vidal,1,2,4,1,Mala,No,5,Extremadamente satisfecho
1601,27/12/2023,Ultrasonido,27,50,1444,MVZ. Eddie Hernández Vidal,2,2,3,3,Buena,No,2,Algo satisfecho
1602,22/12/2023,Urgencias,20,29,328,MVZ. Eddie Hernández Vidal,3,4,3,3,Mala,No,3,Satisfecho
1603,16/11/2023,Desparasitación,38,34,1860,MVZ. Eddie Hernández Vidal,4,2,2,5,Pésima,Sí,3,Satisfecho
1604,27/10/2023,Ultrasonido,24,28,2801,MVZ. Eddie Hernández Vidal,5,1,3,5,Regular,No,2,Algo satisfecho
1605,17/07/2023,Hospitalización,36,100,2281,MVZ. Eddie Hernández Vidal,4,3,4,4,Buena,Sí,3,Satisfecho
1606,07/09/2023,Desparasitación,20,74,4720,MVZ. Eddie Hernández Vidal,5,1,4,4,Regular,No,3,Satisfecho
1607,27/11/2023,Hospitalización,25,113,4144,MVZ. Eddie Hernández Vidal,5,3,3,2,Pésima,Sí,5,Extremadamente satisfecho
1608,06/04/2023,Desparasitación,6,120,3230,MVZ. Eddie Hernández Vidal,1,5,2,4,Regular,Sí,5,Extremadamente satisfecho
1609,28/10/2023,Urgencias,31,108,2963,MVZ. Eddie Hernández Vidal,1,3,4,1,Mala,No,3,Satisfecho
1610,08/09/2023,Cirugías,21,115,3434,MVZ. Eddie Hernández Vidal,2,1,1,4,Pésima,Sí,5,Extremadamente satisfecho
1611,17/11/2023,Urgencias,14,110,2482,MVZ. Eddie Hernández Vidal,4,3,4,2,Mala,Sí,2,Algo satisfecho
1612,14/07/2023,Estética,36,131,5666,MVZ. Eddie Hernández Vidal,2,2,3,4,Pésima,Sí,2,Algo satisfecho
1613,03/04/2023,Consulta general,12,150,2859,MVZ. Eddie Hernández Vidal,3,2,2,3,Buena,No,2,Algo satisfecho
1614,21/09/2023,Servicio a domicilio,6,114,2839,MVZ. Eddie Hernández Vidal,5,4,4,2,Mala,No,2,Algo satisfecho
1615,05/02/2023,Estética,19,55,4299,MVZ. Eddie Hernández Vidal,1,1,3,1,Pésima,No,3,Satisfecho
1616,14/05/2023,Servicio a domicilio,36,28,5465,MVZ. Eddie Hernández Vidal,5,2,3,4,Buena,No,4,Muy Satisfecho
1617,14/03/2023,Servicio a domicilio,7,63,2401,MVZ. Eddie Hernández Vidal,1,1,1,2,Pésima,Sí,3,Satisfecho
1618,23/10/2023,Cirugías,18,22,5535,MVZ. Eddie Hernández Vidal,5,3,3,4,Pésima,No,2,Algo satisfecho
1619,18/09/2023,Servicio a domicilio,22,38,5002,MVZ. Eddie Hernández Vidal,5,5,1,5,Mala,No,4,Muy Satisfecho
1620,03/01/2023,Desparasitación,18,49,2387,MVZ. Eddie Hernández Vidal,1,4,1,5,Pésima,No,2,Algo satisfecho
1621,01/11/2023,Vacunación,32,93,1531,MVZ. Eddie Hernández Vidal,1,4,1,4,Regular,Sí,3,Satisfecho
1622,05/10/2023,Consulta general,19,99,2937,MVZ. Eddie Hernández Vidal,4,4,1,1,Mala,No,5,Extremadamente satisfecho
1623,10/04/2023,Ultrasonido,27,68,5134,MVZ. Eddie Hernández Vidal,3,5,3,4,Mala,No,4,Muy Satisfecho
1624,18/08/2023,Desparasitación,12,84,911,MVZ. Eddie Hernández Vidal,3,5,1,1,Mala,No,5,Extremadamente satisfecho
1625,16/01/2023,Consulta general,11,59,3210,MVZ. Eddie Hernández Vidal,3,5,3,4,Pésima,Sí,5,Extremadamente satisfecho
1626,09/10/2023,Estética,12,86,1479,MVZ. Eddie Hernández Vidal,1,3,2,3,Mala,No,5,Extremadamente satisfecho
1627,27/04/2023,Consulta general,21,141,4630,MVZ. Eddie Hernández Vidal,2,2,1,1,Buena,No,4,Muy Satisfecho
1628,12/11/2023,Estética,25,112,5038,MVZ. Eddie Hernández Vidal,4,3,4,2,Mala,Sí,2,Algo satisfecho
1629,24/06/2023,Consulta general,30,58,1043,MVZ. Eddie Hernández Vidal,1,3,4,4,Regular,Sí,3,Satisfecho
1630,08/01/2023,Desparasitación,23,19,2513,MVZ. Eddie Hernández Vidal,5,1,1,2,Regular,No,2,Algo satisfecho
1631,18/04/2023,Hospitalización,16,86,5271,MVZ. Eddie Hernández Vidal,4,1,4,5,Pésima,Sí,2,Algo satisfecho
1632,15/05/2023,Hospitalización,22,15,3413,MVZ. Eddie Hernández Vidal,1,4,5,1,Mala,No,5,Extremadamente satisfecho
1633,19/04/2023,Desparasitación,16,18,5184,MVZ. Eddie Hernández Vidal,1,5,1,4,Regular,No,2,Algo satisfecho
1634,25/01/2023,Cirugías,6,147,5019,MVZ. Eddie Hernández Vidal,5,1,3,4,Pésima,No,5,Extremadamente satisfecho
1635,12/02/2023,Estética,8,103,5435,MVZ. Eddie Hernández Vidal,4,4,5,2,Regular,No,5,Extremadamente satisfecho
1636,16/09/2023,Consulta general,39,65,4616,MVZ. Eddie Hernández Vidal,2,5,3,3,Buena,No,1,Insatisfecho
1637,23/07/2023,Urgencias,21,26,1395,MVZ. Eddie Hernández Vidal,1,4,1,5,Mala,No,2,Algo satisfecho
1638,16/03/2023,Urgencias,21,51,2009,MVZ. Eddie Hernández Vidal,1,3,4,1,Pésima,Sí,3,Satisfecho
1639,11/09/2023,Desparasitación,23,39,3628,MVZ. Eddie Hernández Vidal,3,4,5,5,Regular,No,2,Algo satisfecho
1640,16/02/2023,Desparasitación,36,119,3570,MVZ. Eddie Hernández Vidal,5,5,5,2,Buena,No,3,Satisfecho
1641,03/02/2023,Consulta general,38,125,567,MVZ. Eddie Hernández Vidal,4,5,4,4,Mala,No,2,Algo satisfecho
1642,12/02/2023,Vacunación,39,35,1297,MVZ. Eddie Hernández Vidal,1,3,2,1,Buena,Sí,3,Satisfecho
1643,12/08/2023,Servicio a domicilio,17,43,987,MVZ. Eddie Hernández Vidal,5,3,3,4,Pésima,Sí,4,Muy Satisfecho
1644,21/02/2023,Estética,35,81,3122,MVZ. Eddie Hernández Vidal,3,3,2,3,Buena,No,1,Insatisfecho
1645,09/07/2023,Hospitalización,31,147,1330,MVZ. Eddie Hernández Vidal,1,4,1,4,Pésima,Sí,2,Algo satisfecho
1646,30/11/2023,Vacunación,10,55,811,MVZ. Eddie Hernández Vidal,3,5,2,5,Mala,No,5,Extremadamente satisfecho
1647,25/04/2023,Consulta general,9,57,4627,MVZ. Eddie Hernández Vidal,1,1,3,1,Regular,Sí,5,Extremadamente satisfecho
1648,05/03/2023,Hospitalización,21,35,4562,MVZ. Eddie Hernández Vidal,4,1,2,3,Buena,Sí,4,Muy Satisfecho
1649,24/12/2023,Estética,29,101,1509,MVZ. Eddie Hernández Vidal,1,4,3,1,Pésima,No,5,Extremadamente satisfecho
1650,14/12/2023,Ultrasonido,16,131,2122,MVZ. Eddie Hernández Vidal,1,3,3,2,Buena,Sí,3,Satisfecho
1651,14/11/2023,Hospitalización,15,47,3353,MVZ. Eddie Hernández Vidal,2,5,4,2,Buena,Sí,2,Algo satisfecho
1652,09/06/2023,Desparasitación,14,86,1827,MVZ. Eddie Hernández Vidal,5,1,2,3,Regular,Sí,2,Algo satisfecho
1653,31/12/2023,Vacunación,30,146,3897,MVZ. Eddie Hernández Vidal,2,1,5,4,Buena,Sí,4,Muy Satisfecho
1654,03/09/2023,Ultrasonido,22,96,331,MVZ. Eddie Hernández Vidal,5,5,4,1,Mala,Sí,3,Satisfecho
1655,02/01/2023,Vacunación,6,79,944,MVZ. Eddie Hernández Vidal,2,1,4,2,Regular,Sí,2,Algo satisfecho
1656,13/08/2023,Desparasitación,6,46,2768,MVZ. Eddie Hernández Vidal,3,4,2,4,Pésima,No,2,Algo satisfecho
1657,12/03/2023,Cirugías,22,62,150,MVZ. Eddie Hernández Vidal,5,1,4,5,Pésima,Sí,4,Muy Satisfecho
1658,20/02/2023,Servicio a domicilio,15,102,221,MVZ. Eddie Hernández Vidal,4,3,1,3,Buena,Sí,4,Muy Satisfecho
1659,11/03/2023,Estética,24,28,4624,MVZ. Eddie Hernández Vidal,5,4,3,2,Buena,No,3,Satisfecho
1660,19/07/2023,Hospitalización,7,100,3833,MVZ. Eddie Hernández Vidal,3,2,5,2,Mala,No,5,Extremadamente satisfecho
1661,12/08/2023,Cirugías,29,132,5531,MVZ. Eddie Hernández Vidal,2,2,5,4,Pésima,Sí,2,Algo satisfecho
1662,26/02/2023,Cirugías,17,134,2783,MVZ. Eddie Hernández Vidal,1,2,2,4,Buena,Sí,4,Muy Satisfecho
1663,14/11/2023,Consulta general,30,71,1835,MVZ. Eddie Hernández Vidal,5,4,3,2,Mala,No,3,Satisfecho
1664,12/12/2023,Servicio a domicilio,16,75,1748,MVZ. Eddie Hernández Vidal,1,5,4,4,Pésima,No,3,Satisfecho
1665,10/01/2023,Urgencias,24,123,4480,MVZ. Eddie Hernández Vidal,3,5,5,4,Regular,No,3,Satisfecho
1666,20/04/2023,Consulta general,15,23,2946,MVZ. Eddie Hernández Vidal,5,2,4,3,Pésima,No,3,Satisfecho
1667,14/05/2023,Hospitalización,15,73,3689,MVZ. Eddie Hernández Vidal,5,4,4,2,Pésima,Sí,4,Muy Satisfecho
1668,21/10/2023,Vacunación,31,59,3084,MVZ. Eddie Hernández Vidal,5,4,2,4,Buena,Sí,4,Muy Satisfecho
1669,21/08/2023,Estética,14,82,1030,MVZ. Eddie Hernández Vidal,1,1,5,1,Buena,No,4,Muy Satisfecho
1670,09/09/2023,Urgencias,33,19,1934,MVZ. Eddie Hernández Vidal,3,2,1,5,Regular,Sí,3,Satisfecho
1671,09/10/2023,Servicio a domicilio,23,52,5998,MVZ. Eddie Hernández Vidal,5,4,1,5,Regular,No,3,Satisfecho
1672,19/08/2023,Urgencias,14,26,3232,MVZ. Eddie Hernández Vidal,5,1,4,3,Regular,Sí,5,Extremadamente satisfecho
1673,28/09/2023,Estética,38,28,1233,MVZ. Eddie Hernández Vidal,2,3,2,3,Pésima,Sí,5,Extremadamente satisfecho
1674,20/05/2023,Hospitalización,16,74,1707,MVZ. Eddie Hernández Vidal,3,4,3,4,Regular,Sí,4,Muy Satisfecho
1675,19/07/2023,Cirugías,35,87,5124,MVZ. Eddie Hernández Vidal,5,1,3,1,Buena,No,1,Insatisfecho
1676,23/05/2023,Urgencias,14,78,2646,MVZ. Eddie Hernández Vidal,1,2,4,5,Mala,Sí,3,Satisfecho
1677,23/03/2023,Estética,20,70,2349,MVZ. Eddie Hernández Vidal,5,2,3,4,Buena,Sí,3,Satisfecho
1678,01/06/2023,Cirugías,6,145,5668,MVZ. Eddie Hernández Vidal,2,2,1,3,Buena,Sí,4,Muy Satisfecho
1679,26/10/2023,Ultrasonido,8,98,3626,MVZ. Eddie Hernández Vidal,2,1,3,1,Mala,Sí,2,Algo satisfecho
1680,18/08/2023,Hospitalización,23,52,3351,MVZ. Eddie Hernández Vidal,2,5,4,4,Mala,No,4,Muy Satisfecho
1681,22/06/2023,Hospitalización,22,107,2478,MVZ. Eddie Hernández Vidal,2,1,3,1,Pésima,Sí,2,Algo satisfecho
1682,26/06/2023,Hospitalización,5,91,3087,MVZ. Eddie Hernández Vidal,5,4,3,2,Mala,No,2,Algo satisfecho
1683,27/02/2023,Estética,36,134,3112,MVZ. Eddie Hernández Vidal,1,1,4,4,Buena,Sí,1,Insatisfecho
1684,29/05/2023,Vacunación,5,101,3936,MVZ. Eddie Hernández Vidal,2,1,3,1,Pésima,No,3,Satisfecho
1685,02/09/2023,Consulta general,39,49,145,MVZ. Eddie Hernández Vidal,2,5,4,1,Buena,Sí,2,Algo satisfecho
1686,28/05/2023,Hospitalización,26,97,2363,MVZ. Eddie Hernández Vidal,3,5,3,3,Buena,Sí,5,Extremadamente satisfecho
1687,10/07/2023,Ultrasonido,37,45,3640,MVZ. Eddie Hernández Vidal,4,3,3,2,Regular,No,1,Insatisfecho
1688,02/10/2023,Estética,9,136,1785,MVZ. Eddie Hernández Vidal,5,5,4,1,Mala,Sí,5,Extremadamente satisfecho
1689,24/09/2023,Desparasitación,24,91,772,MVZ. Eddie Hernández Vidal,2,3,2,4,Buena,No,5,Extremadamente satisfecho
1690,15/07/2023,Desparasitación,23,30,373,MVZ. Eddie Hernández Vidal,5,4,5,1,Pésima,No,4,Muy Satisfecho
1691,16/08/2023,Desparasitación,38,55,5850,MVZ. Eddie Hernández Vidal,5,1,2,5,Pésima,No,1,Insatisfecho
1692,23/04/2023,Vacunación,35,25,2860,MVZ. Eddie Hernández Vidal,2,5,3,2,Mala,No,3,Satisfecho
1693,10/03/2023,Urgencias,40,138,5043,MVZ. Eddie Hernández Vidal,3,1,1,1,Pésima,No,4,Muy Satisfecho
1694,11/12/2023,Ultrasonido,25,112,3801,MVZ. Eddie Hernández Vidal,1,3,5,1,Regular,No,3,Satisfecho
1695,30/08/2023,Consulta general,24,128,3045,MVZ. Eddie Hernández Vidal,1,5,3,5,Pésima,Sí,4,Muy Satisfecho
1696,02/03/2023,Desparasitación,34,42,321,MVZ. Eddie Hernández Vidal,3,3,1,2,Mala,No,4,Muy Satisfecho
1697,28/02/2023,Cirugías,37,40,2545,MVZ. Eddie Hernández Vidal,1,5,3,4,Mala,Sí,1,Insatisfecho
1698,01/05/2023,Estética,35,120,462,MVZ. Eddie Hernández Vidal,5,5,3,3,Mala,Sí,5,Extremadamente satisfecho
1699,31/05/2023,Estética,39,30,3602,MVZ. Eddie Hernández Vidal,3,5,2,3,Regular,No,2,Algo satisfecho
1700,13/11/2023,Cirugías,11,28,2698,MVZ. Eddie Hernández Vidal,4,5,3,3,Mala,Sí,2,Algo satisfecho
1701,21/04/2023,Estética,20,140,3050,MVZ. Eddie Hernández Vidal,4,4,1,1,Pésima,No,1,Insatisfecho
1702,23/01/2023,Vacunación,16,126,4844,MVZ. Eddie Hernández Vidal,4,1,3,5,Pésima,No,3,Satisfecho
1703,19/10/2023,Desparasitación,34,132,4830,MVZ. Eddie Hernández Vidal,4,2,4,4,Regular,No,2,Algo satisfecho
1704,06/01/2023,Estética,36,88,5320,MVZ. Eddie Hernández Vidal,1,3,5,3,Buena,No,1,Insatisfecho
1705,17/02/2023,Servicio a domicilio,31,139,3577,MVZ. Eddie Hernández Vidal,4,4,5,3,Buena,Sí,4,Muy Satisfecho
1706,30/12/2023,Cirugías,34,126,1219,MVZ. Eddie Hernández Vidal,1,2,5,5,Buena,Sí,5,Extremadamente satisfecho
1707,16/05/2023,Ultrasonido,39,34,2156,MVZ. Eddie Hernández Vidal,2,3,4,1,Buena,Sí,1,Insatisfecho
1708,03/11/2023,Consulta general,12,47,2383,MVZ. Eddie Hernández Vidal,3,3,5,5,Buena,No,5,Extremadamente satisfecho
1709,29/11/2023,Servicio a domicilio,25,75,4339,MVZ. Eddie Hernández Vidal,4,3,4,3,Mala,Sí,5,Extremadamente satisfecho
1710,04/10/2023,Estética,11,23,116,MVZ. Eddie Hernández Vidal,2,4,2,2,Pésima,Sí,4,Muy Satisfecho
1711,08/06/2023,Estética,8,51,5691,MVZ. Eddie Hernández Vidal,4,5,4,4,Regular,No,2,Algo satisfecho
1712,17/06/2023,Estética,7,52,4156,MVZ. Eddie Hernández Vidal,2,4,3,5,Regular,Sí,1,Insatisfecho
1713,04/04/2023,Hospitalización,26,69,1887,MVZ. Eddie Hernández Vidal,4,5,3,5,Pésima,No,2,Algo satisfecho
1714,23/07/2023,Vacunación,15,25,5442,MVZ. Eddie Hernández Vidal,2,1,1,4,Regular,Sí,2,Algo satisfecho
1715,15/03/2023,Consulta general,40,79,2881,MVZ. Eddie Hernández Vidal,4,5,5,1,Buena,Sí,3,Satisfecho
1716,24/06/2023,Servicio a domicilio,12,142,4850,MVZ. Eddie Hernández Vidal,5,5,1,1,Pésima,Sí,1,Insatisfecho
1717,28/09/2023,Urgencias,36,118,1550,MVZ. Eddie Hernández Vidal,5,2,2,4,Regular,Sí,5,Extremadamente satisfecho
1718,10/06/2023,Consulta general,8,56,5878,MVZ. Eddie Hernández Vidal,2,5,2,2,Pésima,Sí,2,Algo satisfecho
1719,06/11/2023,Consulta general,32,41,4287,MVZ. Eddie Hernández Vidal,3,1,5,3,Buena,No,5,Extremadamente satisfecho
1720,14/06/2023,Consulta general,9,112,3396,MVZ. Eddie Hernández Vidal,3,3,4,3,Mala,No,5,Extremadamente satisfecho
